,kic,tic,tess_light_curves
7350,8351778,352012200,0
7351,8351778,352012200,0
7352,8351778,352012200,0
7353,8352420,158171482,0
7354,8352439,158171489,0
7355,8359671,159107147,0
7356,8359671,159107147,0
7357,8359671,159107147,0
7358,8359671,159107147,0
7359,8360128,159178379,0
7360,8360304,159178477,0
7361,8360304,159178477,0
7362,8362899,159521791,0
7363,8362899,159521791,0
7364,8362899,159521791,0
7365,8362899,159521791,0
7366,8363887,159648967,0
7367,8363997,159649039,0
7368,8364115,159720797,0
7369,8364115,159720797,0
7370,8364119,159720778,4
7371,8364119,159720778,4
7372,8364119,159720778,4
7373,8364428,159720741,0
7374,8367644,63365721,0
7375,8374396,271350474,0
7376,8374396,271350474,0
7377,8374396,271350474,0
7378,8374396,271350474,0
7379,8374741,271429814,0
7380,8375487,271542640,0
7381,8377511,271969577,0
7382,8378656,272271986,0
7383,8378656,272271986,0
7384,8379283,272490149,0
7385,8379547,272490164,0
7386,8379547,272490164,0
7387,8379833,272607829,0
7388,8379833,272607829,0
7389,8379833,272607829,0
7390,8379833,272607829,0
7391,8380088,272607768,0
7392,8380088,272607768,0
7393,8380088,272607768,0
7394,8380088,272607768,0
7395,8380088,272607768,0
7396,8380088,272607768,0
7397,8380389,272719018,0
7398,8380389,272719018,0
7399,8380389,272719018,0
7400,8380389,272719018,0
7401,8382508,273137696,0
7402,8387281,274127259,2
7403,8387281,274127259,2
7404,8387281,274127259,2
7405,8387281,274127259,2
7406,8387281,274127259,2
7407,8388610,268304743,0
7408,8388610,268304743,0
7409,8389518,268607551,0
7410,8389518,268607551,0
7411,8389948,268607511,0
7412,8390667,268927438,0
7413,8390667,268927438,0
7414,8390667,268927438,0
7415,8390826,268927455,0
7416,8390826,268927455,0
7417,8390826,268927455,0
7418,8390826,268927455,0
7419,8390826,268927455,0
7420,8390826,268927455,0
7421,8391086,268927419,0
7422,8392519,269265576,0
7423,8392519,269265576,0
7424,8392519,269265576,0
7425,8392519,269265576,0
7426,8392519,269265576,0
7427,8392519,269265576,0
7428,8392519,269265576,0
7429,8392519,269265576,0
7430,8392519,269265576,0
7431,8392519,269265576,0
7432,8394475,239306591,0
7433,8394756,239306661,0
7434,8394756,239306661,0
7435,8394756,239306661,0
7436,8395660,184997417,0
7437,8395660,184997417,0
7438,8395660,184997417,0
7439,8395660,184997417,0
7440,8396062,185058696,0
7441,8396062,185058696,0
7442,8396062,185058696,0
7443,8396230,185058782,0
7444,8396259,185058619,0
7445,8396259,185058619,0
7446,8396259,185058619,0
7447,8396259,185058619,0
7448,8396660,185110667,0
7449,8397017,185184945,0
7450,8397138,185184886,0
7451,8397138,185184886,0
7452,8397426,185286893,0
7453,8397426,185286893,0
7454,8397426,185286893,0
7455,8397675,185286947,0
7456,8398290,185336124,0
7457,8398290,185336124,0
7458,8398290,185336124,0
7459,8398303,185409117,0
7460,8398303,185409117,0
7461,8398303,185409117,0
7462,8398303,185409117,0
7463,8398303,185409117,0
7464,8408875,123229811,2
7465,8411693,123497897,0
7466,8411693,123497897,0
7467,8411693,123497897,0
7468,8413996,164652144,0
7469,8414216,164671409,0
7470,8414845,164726907,0
7471,8414845,164726907,0
7472,8414845,164726907,0
7473,8414845,164726907,0
7474,8414845,164726907,0
7475,8414845,164726907,0
7476,8414845,164726907,0
7477,8415004,164778895,0
7478,8415004,164778895,0
7479,8415004,164778895,0
7480,8415109,164778976,0
7481,8415377,164786308,0
7482,8415752,164830786,0
7483,8415863,164830805,0
7484,8415863,164830805,0
7485,8416939,352012325,0
7486,8417078,279913760,0
7487,8417852,158171554,0
7488,8417852,158171554,0
7489,8421188,158628602,0
7490,8423903,158989524,0
7491,8424002,158989438,0
7492,8424446,159047340,0
7493,8424446,159047340,0
7494,8424446,159047340,0
7495,8424629,159098135,0
7496,8426007,159221780,0
7497,8426007,159221780,0
7498,8426007,159221780,0
7499,8427895,159451255,0
7500,8429170,159648713,0
7501,8429170,159648713,0
7502,8429170,159648713,0
7503,8429280,159721038,0
7504,8429415,159720941,0
7505,8429450,159720951,0
7506,8429450,159720951,0
7507,8429450,159720951,0
7508,8429450,159720951,0
7509,8429528,159720993,0
7510,8429528,159720993,0
7511,8429528,159720993,0
7512,8429528,159720993,0
7513,8429528,159720993,0
7514,8429528,159720993,0
7515,8429668,159720975,0
7516,8429756,159763772,0
7517,8430119,159763678,0
7518,8430119,159763678,0
7519,8430119,159763678,0
7520,8430119,159763678,0
7521,8430887,63010472,0
7522,8430887,63010472,0
7523,8430954,63010404,0
7524,8430978,63010391,0
7525,8431006,63010375,0
7526,8431229,63075472,0
7527,8431229,63075472,0
7528,8431229,63075472,0
7529,8431229,63075472,0
7530,8431372,63075544,0
7531,8432962,63365539,0
7532,8439566,271429592,0
7533,8439566,271429592,0
7534,8440062,271542724,0
7535,8442040,271885435,0
7536,8442040,271885435,0
7537,8442720,272174032,0
7538,8442720,272174032,0
7539,8442720,272174032,0
7540,8443132,272272212,0
7541,8443311,272272398,0
7542,8443527,272272235,0
7543,8444802,272607638,0
7544,8446738,273038414,0
7545,8446738,273038414,0
7546,8446738,273038414,0
7547,8450600,273787230,0
7548,8450600,273787230,0
7549,8451143,274023495,0
7550,8451143,274023495,0
7551,8451868,274127410,2
7552,8453191,268304932,0
7553,8453431,268305223,0
7554,8453431,268305223,0
7555,8453527,268305311,0
7556,8453722,268482508,0
7557,8453851,268482633,0
7558,8453851,268482633,0
7559,8454067,268482811,0
7560,8454067,268482811,0
7561,8454353,268608041,0
7562,8454353,268608041,0
7563,8454353,268608041,0
7564,8454353,268608041,0
7565,8454553,268607836,0
7566,8454553,268607836,0
7567,8455627,268927606,0
7568,8455627,268927606,0
7569,8456151,268927643,0
7570,8456679,269119490,0
7571,8456679,269119490,0
7572,8456774,269119615,0
7573,8456774,269119615,0
7574,8456774,269119615,0
7575,8456998,269266155,0
7576,8456998,269266155,0
7577,8458616,239274465,0
7578,8458616,239274465,0
7579,8458662,239274320,0
7580,8458662,239274320,0
7581,8458662,239274320,0
7582,8458690,239274245,0
7583,8458690,239274245,0
7584,8458690,239274245,0
7585,8459354,239306767,2
7586,8459354,239306767,2
7587,8460081,240194418,0
7588,8460081,240194418,0
7589,8460081,240194418,0
7590,8460081,240194418,0
7591,8460081,240194418,0
7592,8460126,240194553,0
7593,8460993,185058967,0
7594,8460993,185058967,0
7595,8460993,185058967,0
7596,8461967,185185014,0
7597,8461967,185185014,0
7598,8461967,185185014,0
7599,8461967,185185014,0
7600,8461967,185185014,0
7601,8461967,185185014,0
7602,8461967,185185014,0
7603,8461967,185185014,0
7604,8461967,185185014,0
7605,8461967,185185014,0
7606,8463118,185336349,0
7607,8463118,185336349,0
7608,8463118,185336349,0
7609,8463118,185336349,0
7610,8474365,123312889,0
7611,8474897,123361778,0
7612,8474900,123361779,0
7613,8478994,164652245,0
7614,8478994,164652245,0
7615,8480263,164786224,0
7616,8480263,164786224,0
7617,8481000,164889894,0
7618,8481000,164889894,0
7619,8481006,164889928,0
7620,8481006,164889928,0
7621,8481006,164889928,0
7622,8481006,164889928,0
7623,8481420,351911291,0
7624,8481420,351911291,0
7625,8481420,351911291,0
7626,8481420,351911291,0
7627,8481610,352012369,0
7628,8487645,158844191,0
7629,8488717,159047556,0
7630,8488717,159047556,0
7631,8488717,159047556,0
7632,8488876,159047480,0
7633,8488876,159047480,0
7634,8488972,159047586,0
7635,8490255,159222057,0
7636,8490255,159222057,0
7637,8490255,159222057,0
7638,8491374,159385105,0
7639,8491447,159385020,0
7640,8491816,159441315,0
7641,8491816,159441315,0
7642,8492101,159451481,0
7643,8493159,159579441,0
7644,8493159,159579441,0
7645,8493159,159579441,0
7646,8493421,159648545,0
7647,8493421,159648545,0
7648,8493421,159648545,0
7649,8493421,159648545,0
7650,8493421,159648545,0
7651,8493421,159648545,0
7652,8493421,159648545,0
7653,8493421,159648545,0
7654,8493421,159648545,0
7655,8494142,159721091,0
7656,8494142,159721091,0
7657,8494783,63001346,0
7658,8494783,63001346,0
7659,8494783,63001346,0
7660,8499639,270614828,0
7661,8499639,270614828,0
7662,8499639,270614828,0
7663,8499639,270614828,0
7664,8499900,270614977,0
7665,8499900,270614977,0
7666,8499900,270614977,0
7667,8499900,270614977,0
7668,8504570,271542951,0
7669,8504570,271542951,0
7670,8505215,271666873,0
7671,8505554,271769965,0
7672,8505554,271769965,0
7673,8505554,271769965,0
7674,8505554,271769965,0
7675,8505554,271769965,0
7676,8506388,271885132,0
7677,8506388,271885132,0
7678,8506388,271885132,0
7679,8506486,271970217,0
7680,8507325,272173742,0
7681,8507325,272173742,0
7682,8507979,272272592,1
7683,8507979,272272592,1
7684,8507979,272272592,1
7685,8507979,272272592,1
7686,8507979,272272592,1
7687,8507979,272272592,1
7688,8508485,272369360,0
7689,8509442,272607420,0
7690,8509469,272607304,0
7691,8509469,272607304,0
7692,8509469,272607304,0
7693,8509469,272607304,0
7694,8509469,272607304,0
7695,8509469,272607304,0
7696,8509469,272607304,0
7697,8509694,272719511,0
7698,8509694,272719511,0
7699,8509781,272719652,4
7700,8510534,272939489,0
7701,8510534,272939489,0
7702,8511137,273038786,0
7703,8511137,273038786,0
7704,8511137,273038786,0
7705,8511137,273038786,0
7706,8516008,274023141,0
7707,8516008,274023141,0
7708,8516008,274023141,0
7709,8516686,274127939,0
7710,8517361,268305832,0
7711,8517361,268305832,0
7712,8517361,268305832,0
7713,8517378,268305765,0
7714,8517378,268305765,0
7715,8517378,268305765,0
7716,8517378,268305765,0
7717,8517859,268305629,0
7718,8517859,268305629,0
7719,8518250,268482422,0
7720,8520433,269119053,0
7721,8520436,269119038,0
7722,8520436,269119038,0
7723,8520456,269118889,0
7724,8521020,269119153,0
7725,8521020,269119153,0
7726,8521020,269119153,0
7727,8521020,269119153,0
7728,8522919,239290350,0
7729,8522919,239290350,0
7730,8522919,239290350,0
7731,8522919,239290350,0
7732,8524110,240194782,0
7733,8524464,240194602,0
7734,8524464,240194602,0
7735,8524464,240194602,0
7736,8524481,240194821,0
7737,8524728,184948817,0
7738,8525024,184948982,0
7739,8525122,184948711,0
7740,8525214,184948858,0
7741,8525214,184948858,0
7742,8525265,185059256,0
7743,8526241,185185309,0
7744,8526241,185185309,0
7745,8526451,185286177,0
7746,8526451,185286177,0
7747,8539939,123417616,0
7748,8539939,123417616,0
7749,8539939,123417616,0
7750,8539939,123417616,0
7751,8539939,123417616,0
7752,8539939,123417616,0
7753,8539939,123417616,0
7754,8539939,123417616,0
7755,8542993,164560634,0
7756,8542993,164560634,0
7757,8542993,164560634,0
7758,8545795,164890110,0
7759,8546512,279913500,0
7760,8546937,158114464,0
7761,8552540,158844163,0
7762,8552540,158844163,0
7763,8552565,158844139,0
7764,8552907,158933350,0
7765,8553462,158989177,0
7766,8553462,158989177,0
7767,8553462,158989177,0
7768,8553462,158989177,0
7769,8553462,158989177,0
7770,8553462,158989177,0
7771,8553462,158989177,0
7772,8553462,158989177,0
7773,8553462,158989177,0
7774,8553462,158989177,0
7775,8553788,159047672,0
7776,8553788,159047672,0
7777,8553907,159097856,0
7778,8553907,159097856,0
7779,8553907,159097856,0
7780,8553907,159097856,0
7781,8553907,159097856,0
7782,8553907,159097856,0
7783,8553907,159097856,0
7784,8553907,159097856,0
7785,8553907,159097856,0
7786,8554498,159107668,4
7787,8556077,159385185,0
7788,8556233,159385652,0
7789,8557474,159521330,0
7790,8557474,159521330,0
7791,8557784,159579661,0
7792,8559644,63001143,0
7793,8559644,63001143,0
7794,8559796,63001253,0
7795,8559796,63001253,0
7796,8559863,63001248,0
7797,8559863,63001248,0
7798,8560804,63126926,0
7799,8560804,63126926,0
7800,8560861,63126950,2
7801,8560861,63126950,2
7802,8560927,63126892,0
7803,8560927,63126892,0
7804,8560996,63126947,0
7805,8560996,63126947,0
7806,8561063,63126862,2
7807,8561063,63126862,2
7808,8561063,63126862,2
7809,8561063,63126862,2
7810,8564695,270615122,0
7811,8564695,270615122,0
7812,8564695,270615122,0
7813,8564695,270615122,0
7814,8564695,270615122,0
7815,8565204,270701344,0
7816,8565204,270701344,0
7817,8566113,270954112,0
7818,8566113,270954112,0
7819,8566353,270954207,0
7820,8569819,271666640,0
7821,8569819,271666640,0
7822,8569819,271666640,0
7823,8570117,271770269,0
7824,8570117,271770269,0
7825,8571125,271970437,0
7826,8571125,271970437,0
7827,8571795,272173491,0
7828,8572066,272272735,0
7829,8572324,272272734,0
7830,8573459,272491241,0
7831,8573459,272491241,0
7832,8573459,272491241,0
7833,8573774,272606977,0
7834,8573774,272606977,0
7835,8574652,272720018,0
7836,8579615,273865385,0
7837,8579615,273865385,0
7838,8579615,273865385,0
7839,8579615,273865385,0
7840,8579615,273865385,0
7841,8579615,273865385,0
7842,8580028,274023013,0
7843,8580228,274022813,0
7844,8580228,274022813,0
7845,8581240,274128106,0
7846,8581240,274128106,0
7847,8581393,268157713,0
7848,8581393,268157713,0
7849,8581658,268157671,0
7850,8581658,268157671,0
7851,8582533,268306491,0
7852,8582533,268306491,0
7853,8583756,268608660,0
7854,8584610,268928331,0
7855,8585472,269038198,0
7856,8588940,240194940,0
7857,8588940,240194940,0
7858,8589526,184948612,0
7859,8589526,184948612,0
7860,8589526,184948612,0
7861,8589526,184948612,0
7862,8589526,184948612,0
7863,8589526,184948612,0
7864,8589526,184948612,0
7865,8589731,184948549,0
7866,8590527,185059488,4
7867,8590527,185059488,4
7868,8590553,185109812,0
7869,8590553,185109812,0
7870,8590780,185109870,0
7871,8590780,185109870,0
7872,8590780,185109870,0
7873,8607728,164554410,2
7874,8608260,164652798,0
7875,8608260,164652798,0
7876,8611372,279913330,0
7877,8611876,158171905,0
7878,8611876,158171905,0
7879,8611876,158171905,0
7880,8611876,158171905,0
7881,8611876,158171905,0
7882,8613594,158326707,0
7883,8613594,158326707,0
7884,8613594,158326707,0
7885,8619436,159177726,0
7886,8619436,159177726,0
7887,8619436,159177726,0
7888,8619436,159177726,0
7889,8619436,159177726,0
7890,8619448,159177723,0
7891,8621026,159386208,0
7892,8621781,159451744,0
7893,8621839,159451893,0
7894,8622268,159521125,0
7895,8622268,159521125,0
7896,8623053,159648115,0
7897,8623053,159648115,0
7898,8623953,159763199,0
7899,8623953,159763199,0
7900,8623953,159763199,0
7901,8623953,159763199,0
7902,8623953,159763199,0
7903,8623953,159763199,0
7904,8623953,159763199,0
7905,8624967,63065771,0
7906,8625408,63075084,0
7907,8626219,63208904,0
7908,8626219,63208904,0
7909,8626219,63208904,0
7910,8630081,270701092,0
7911,8630081,270701092,0
7912,8630254,270786448,0
7913,8630254,270786448,0
7914,8630254,270786448,0
7915,8630254,270786448,0
7916,8631751,271044795,0
7917,8635938,271884415,0
7918,8635938,271884415,0
7919,8636046,271970669,0
7920,8636434,271970605,0
7921,8638728,272606636,0
7922,8639063,272606691,0
7923,8639063,272606691,0
7924,8639063,272606691,0
7925,8639155,272606648,0
7926,8639155,272606648,0
7927,8640132,272939044,0
7928,8640132,272939044,0
7929,8643582,273579495,0
7930,8644288,273690178,1
7931,8644288,273690178,1
7932,8644288,273690178,1
7933,8644365,273690208,0
7934,8644365,273690208,0
7935,8645874,274128414,0
7936,8646141,274128556,0
7937,8646425,268157286,0
7938,8646702,268157396,0
7939,8646702,268157396,0
7940,8646702,268157396,0
7941,8646725,268157195,0
7942,8646725,268157195,0
7943,8646725,268157195,0
7944,8647777,268481683,0
7945,8647777,268481683,0
7946,8648356,268608963,0
7947,8648356,268608963,0
7948,8649198,268714794,0
7949,8649876,268928669,0
7950,8650155,269037818,0
7951,8650819,269267243,0
7952,8650819,269267243,0
7953,8650819,269267243,0
7954,8651389,239236731,0
7955,8651452,239236894,0
7956,8651471,239236877,0
7957,8651471,239236877,0
7958,8651471,239236877,0
7959,8651471,239236877,0
7960,8651471,239236877,0
7961,8651471,239236877,0
7962,8652939,239289922,0
7963,8653100,239307614,0
7964,8653183,239307870,0
7965,8653183,239307870,0
7966,8653183,239307870,0
7967,8653675,240195216,0
7968,8653675,240195216,0
7969,8654540,184948260,0
7970,8655712,185109604,0
7971,8655712,185109604,0
7972,8655750,185186015,0
7973,8669092,123411643,0
7974,8669092,123411643,0
7975,8669092,123411643,0
7976,8669092,123411643,0
7977,8671919,164527952,0
7978,8673358,164671055,0
7979,8673358,164671055,0
7980,8673358,164671055,0
7981,8676062,279913234,0
7982,8677016,158213488,0
7983,8677034,158213478,0
7984,8677034,158213478,0
7985,8677034,158213478,0
7986,8677034,158213478,0
7987,8678457,158391694,0
7988,8678457,158391694,0
7989,8678457,158391694,0
7990,8678457,158391694,0
7991,8678457,158391694,0
7992,8678457,158391694,0
7993,8681817,158843839,0
7994,8682555,158988792,0
7995,8682921,159047957,2
7996,8682921,159047957,2
7997,8682921,159047957,2
7998,8682921,159047957,2
7999,8684730,159303995,0
8000,8686097,159452015,0
8001,8686373,159451957,0
8002,8686975,159580004,0
8003,8686975,159580004,0
8004,8686975,159580004,0
8005,8686975,159580004,0
8006,8686975,159580004,0
8007,8686975,159580004,0
8008,8686975,159580004,0
8009,8687088,159580080,0
8010,8687088,159580080,0
8011,8687199,159579908,0
8012,8687199,159579908,0
8013,8690471,63208654,0
8014,8690471,63208654,0
8015,8690471,63208654,0
8016,8690471,63208654,0
8017,8692969,275573485,0
8018,8692983,275573422,0
8019,8692983,275573422,0
8020,8692983,275573422,0
8021,8692983,275573422,0
8022,8692983,275573422,0
8023,8692983,275573422,0
8024,8693545,270521302,0
8025,8694309,270700873,0
8026,8695156,270857904,0
8027,8695156,270857904,0
8028,8695156,270857904,0
8029,8695402,270954557,0
8030,8695402,270954557,0
8031,8695402,270954557,0
8032,8695402,270954557,0
8033,8695402,270954557,0
8034,8695402,270954557,0
8035,8695402,270954557,0
8036,8695628,270954540,0
8037,8696266,271044669,0
8038,8696442,271162223,2
8039,8700558,272071974,2
8040,8700558,272071974,2
8041,8700771,272172942,0
8042,8701099,272172860,0
8043,8701099,272172860,0
8044,8701327,272273398,0
8045,8701662,272273264,0
8046,8701912,272368589,0
8047,8702381,272491840,0
8048,8702537,272491864,0
8049,8702874,272606421,0
8050,8702874,272606421,0
8051,8702874,272606421,0
8052,8702874,272606421,0
8053,8703491,272720488,0
8054,8707354,273580244,0
8055,8707639,273580285,0
8056,8707670,273580166,0
8057,8707670,273580166,0
8058,8707670,273580166,0
8059,8707670,273580166,0
8060,8707670,273580166,0
8061,8707670,273580166,0
8062,8707670,273580166,0
8063,8710207,274128943,0
8064,8710207,274128943,0
8065,8710947,268157166,0
8066,8711794,268481319,0
8067,8711908,268481489,0
8068,8712155,268481277,0
8069,8712155,268481277,0
8070,8712155,268481277,0
8071,8712760,268609211,0
8072,8712863,268609343,0
8073,8713828,268928986,0
8074,8713828,268928986,0
8075,8715392,239236501,0
8076,8715392,239236501,0
8077,8715392,239236501,0
8078,8715511,239236655,0
8079,8716028,239275540,0
8080,8716028,239275540,0
8081,8716028,239275540,0
8082,8716028,239275540,0
8083,8716028,239275540,0
8084,8716028,239275540,0
8085,8716028,239275540,0
8086,8716028,239275540,0
8087,8716954,239289490,0
8088,8717065,239308062,0
8089,8717065,239308062,0
8090,8717742,240195579,0
8091,8717742,240195579,0
8092,8717742,240195579,0
8093,8718678,185060075,0
8094,8719324,185109374,0
8095,8719324,185109374,0
8096,8719324,185109374,0
8097,8719324,185109374,0
8098,8719324,185109374,0
8099,8719419,185109254,0
8100,8719419,185109254,0
8101,8733439,351804707,0
8102,8733898,123417850,0
8103,8733898,123417850,0
8104,8733898,123417850,0
8105,8737501,164670883,0
8106,8737501,164670883,0
8107,8737568,164670885,0
8108,8737568,164670885,0
8109,8737796,164677677,0
8110,8737796,164677677,0
8111,8738244,164726308,0
8112,8738244,164726308,0
8113,8738244,164726308,0
8114,8738244,164726308,0
8115,8738244,164726308,0
8116,8739209,164831280,0
8117,8740578,279913088,0
8118,8741367,158213354,0
8119,8741677,158221033,0
8120,8741677,158221033,0
8121,8745924,158835355,0
8122,8745924,158835355,0
8123,8745924,158835355,0
8124,8745924,158835355,0
8125,8745924,158835355,0
8126,8745924,158835355,0
8127,8745924,158835355,0
8128,8745924,158835355,0
8129,8745924,158835355,0
8130,8746355,158843671,0
8131,8747735,159097292,0
8132,8747865,159097406,0
8133,8747865,159097406,0
8134,8747865,159097406,0
8135,8747865,159097406,0
8136,8747865,159097406,0
8137,8747865,159097406,0
8138,8747865,159097406,0
8139,8747865,159097406,0
8140,8747865,159097406,0
8141,8747939,159108128,0
8142,8748251,159108140,0
8143,8748251,159108140,0
8144,8748251,159108140,0
8145,8749844,159387115,0
8146,8750043,159440697,0
8147,8750155,159440606,0
8148,8750446,159452139,0
8149,8750446,159452139,0
8150,8750803,159452155,0
8151,8750803,159452155,0
8152,8750803,159452155,0
8153,8750803,159452155,0
8154,8750803,159452155,0
8155,8750803,159452155,0
8156,8750803,159452155,0
8157,8750803,159452155,0
8158,8751056,159520860,0
8159,8751056,159520860,0
8160,8751056,159520860,0
8161,8751770,159647869,0
8162,8751796,159647919,0
8163,8752359,159721836,0
8164,8753657,63066101,0
8165,8753657,63066101,0
8166,8757910,270521099,0
8167,8757910,270521099,0
8168,8758161,270615728,1
8169,8759145,270786806,0
8170,8760767,271162342,0
8171,8760767,271162342,0
8172,8760767,271162342,0
8173,8760767,271162342,0
8174,8761550,271351708,0
8175,8761550,271351708,0
8176,8766619,272492098,0
8177,8766619,272492098,0
8178,8766619,272492098,0
8179,8766619,272492098,0
8180,8766650,272491981,0
8181,8771498,273580799,0
8182,8771498,273580799,0
8183,8772391,273689324,0
8184,8773015,273866337,0
8185,8773015,273866337,0
8186,8773015,273866337,0
8187,8773961,274129089,0
8188,8773961,274129089,0
8189,8773961,274129089,0
8190,8774912,268156897,0
8191,8774912,268156897,0
8192,8774912,268156897,0
8193,8774912,268156897,0
8194,8774912,268156897,0
8195,8774912,268156897,0
8196,8776850,268609741,0
8197,8776850,268609741,0
8198,8776850,268609741,0
8199,8776850,268609741,0
8200,8776920,268609819,0
8201,8776920,268609819,0
8202,8776920,268609819,0
8203,8776920,268609819,0
8204,8776920,268609819,0
8205,8779464,239236315,0
8206,8780099,239275741,0
8207,8780458,239275698,0
8208,8780959,239289191,0
8209,8780959,239289191,0
8210,8780959,239289191,0
8211,8780959,239289191,0
8212,8782002,240195847,0
8213,8782002,240195847,0
8214,8782002,240195847,0
8215,8782002,240195847,0
8216,8782002,240195847,0
8217,8782002,240195847,0
8218,8782002,240195847,0
8219,8782561,184947728,0
8220,8782561,184947728,0
8221,8782561,184947728,0
8222,8782626,184947643,0
8223,8782821,184947688,0
8224,8782821,184947688,0
8225,8782821,184947688,0
8226,8783270,185060428,0
8227,8783270,185060428,0
8228,8783270,185060428,0
8229,8783270,185060428,0
8230,8783270,185060428,0
8231,8783270,185060428,0
8232,8783270,185060428,0
8233,8783270,185060428,0
8234,8783270,185060428,0
8235,8783270,185060428,0
8236,8784359,185186432,0
8237,8800954,164522394,0
8238,8801316,164527695,2
8239,8801343,164527723,1
8240,8801343,164527723,1
8241,8801343,164527723,1
8242,8801883,164560186,0
8243,8804455,164882874,0
8244,8804455,164882874,0
8245,8805179,352012896,0
8246,8805348,352012975,0
8247,8805736,158113960,0
8248,8806985,158221180,0
8249,8813404,159108202,0
8250,8814775,159387664,0
8251,8814775,159387664,0
8252,8814775,159387664,0
8253,8814775,159387664,0
8254,8814775,159387664,0
8255,8815923,159452247,0
8256,8815923,159452247,0
8257,8815923,159452247,0
8258,8816310,159520595,0
8259,8816310,159520595,0
8260,8816310,159520595,0
8261,8816310,159520595,0
8262,8816959,159647676,0
8263,8818095,159762666,0
8264,8818095,159762666,0
8265,8818095,159762666,0
8266,8818205,159762635,0
8267,8818497,63000481,0
8268,8818497,63000481,0
8269,8818497,63000481,0
8270,8818497,63000481,0
8271,8819528,63127491,0
8272,8822366,275573748,0
8273,8823426,270615845,0
8274,8823713,270700489,0
8275,8823833,270700465,0
8276,8823868,270700608,4
8277,8823868,270700608,4
8278,8823868,270700608,4
8279,8823868,270700608,4
8280,8823868,270700608,4
8281,8823868,270700608,4
8282,8824602,270857425,0
8283,8824602,270857425,0
8284,8824602,270857425,0
8285,8826102,271162552,0
8286,8826317,271162675,0
8287,8826317,271162675,0
8288,8826317,271162675,0
8289,8826317,271162675,0
8290,8826317,271162675,0
8291,8826317,271162675,0
8292,8826317,271162675,0
8293,8826317,271162675,0
8294,8826718,271257373,0
8295,8826718,271257373,0
8296,8827407,271428199,0
8297,8827407,271428199,0
8298,8827821,271428111,0
8299,8831573,272492180,0
8300,8831687,272492251,0
8301,8831687,272492251,0
8302,8831687,272492251,0
8303,8832417,272605775,0
8304,8832676,272605910,0
8305,8832676,272605910,0
8306,8837530,273689118,0
8307,8837839,273866765,0
8308,8837839,273866765,0
8309,8837839,273866765,0
8310,8837839,273866765,0
8311,8837839,273866765,0
8312,8837839,273866765,0
8313,8837839,273866765,0
8314,8838620,274021803,0
8315,8840083,268156423,0
8316,8840083,268156423,0
8317,8840083,268156423,0
8318,8840117,268156369,0
8319,8840117,268156369,0
8320,8840117,268156369,0
8321,8840117,268156369,0
8322,8840117,268156369,0
8323,8840117,268156369,0
8324,8842025,268714000,0
8325,8842494,268713979,0
8326,8842494,268713979,0
8327,8842494,268713979,0
8328,8842494,268713979,0
8329,8843082,269036589,0
8330,8843268,269036595,0
8331,8845026,239276046,0
8332,8845026,239276046,0
8333,8845205,239275865,0
8334,8845206,239275891,0
8335,8845206,239275891,0
8336,8845206,239275891,0
8337,8845312,239288923,0
8338,8845312,239288923,0
8339,8846809,240196241,0
8340,8846823,240196182,0
8341,8847466,184947433,0
8342,8847759,185060821,0
8343,8848104,185060842,1
8344,8849165,185186804,0
8345,8849165,185186804,0
8346,8849165,185186804,0
8347,8866102,164458714,2
8348,8869680,164785549,0
8349,8869855,164831553,0
8350,8869892,164831532,0
8351,8869892,164831532,0
8352,8869892,164831532,0
8353,8869922,164831524,0
8354,8869922,164831524,0
8355,8871216,279912937,0
8356,8872565,158213116,2
8357,8873090,158274756,0
8358,8873873,158326249,0
8359,8878567,158988310,0
8360,8878567,158988310,0
8361,8878681,158988347,1
8362,8878681,158988347,1
8363,8878681,158988347,1
8364,8879976,159108454,0
8365,8879976,159108454,0
8366,8879976,159108454,0
8367,8879976,159108454,0
8368,8879976,159108454,0
8369,8879976,159108454,0
8370,8880153,159177104,0
8371,8880153,159177104,0
8372,8880157,159177128,0
8373,8880162,159177126,0
8374,8881388,159387921,0
8375,8881697,159387771,0
8376,8881883,159440430,0
8377,8881883,159440430,0
8378,8881883,159440430,0
8379,8881883,159440430,0
8380,8881883,159440430,0
8381,8882561,159452447,0
8382,8882561,159452447,0
8383,8882561,159452447,0
8384,8882561,159452447,0
8385,8882561,159452447,0
8386,8882561,159452447,0
8387,8882561,159452447,0
8388,8882561,159452447,0
8389,8882561,159452447,0
8390,8882847,159520432,0
8391,8883070,159520464,0
8392,8883329,159580535,0
8393,8883329,159580535,0
8394,8885047,63000465,0
8395,8888719,240180495,0
8396,8890150,270520765,0
8397,8890150,270520765,0
8398,8890996,270700430,0
8399,8892303,270955259,0
8400,8893443,271162913,0
8401,8893443,271162913,0
8402,8893823,271257267,0
8403,8896357,271771619,0
8404,8896357,271771619,0
8405,8896357,271771619,0
8406,8905010,273688700,0
8407,8905010,273688700,0
8408,8905010,273688700,0
8409,8905010,273688700,0
8410,8905010,273688700,0
8411,8905804,273867006,0
8412,8906089,274021264,0
8413,8906294,274021225,0
8414,8906676,274129522,0
8415,8906676,274129522,0
8416,8906676,274129522,0
8417,8907769,268156307,0
8418,8907769,268156307,0
8419,8907769,268156307,0
8420,8907769,268156307,0
8421,8907769,268156307,0
8422,8908544,268391721,0
8423,8908977,268610233,0
8424,8908977,268610233,0
